,Dystopia Residual,Family,Freedom,GDP,Generosity,Happiness Rank,Happiness Score,Health,Trust,name
89,2.015739778137208,1.132825206848144,0.43736299649238575,1.209899083953858,0.3466197859268188,53.0,5.904000022125244,0.6926768855285643,0.06888414162540436,Malaysia
90,1.952398191223144,1.1036126796417238,0.3329247486610412,0.36096809876632696,0.1747948397865296,129.2,4.219000011444092,0.19973313485145563,0.09459204931068418,Mali
91,1.7595965662231443,1.386846332992554,0.5902714103393554,1.2856999677124021,0.4811241150169372,27.6,6.533999990081787,0.8790608473510743,0.1514932137775422,Malta
92,1.9211334631500243,1.0789061660766601,0.132043608604908,0.5686874577484129,0.17754600484085079,125.0,4.354999963378907,0.34229585592842093,0.1344234009332656,Mauritania
93,1.86145278276062,1.148144198066712,0.519071465227127,1.11014510938263,0.31357675017356884,62.6,5.7066000373840335,0.6982794924049378,0.05588431103634833,Mauritius
94,3.1106709730529776,1.0829944319458,0.4367260016727448,1.079360763572692,0.10441608655977239,21.4,6.725200013732911,0.7715697995414732,0.13948882292175296,Mexico
95,2.860999679840088,1.1454851142120361,0.2595858097696304,0.6714241260528564,0.19405182528114323,60.2,5.758599964141846,0.6179630401802063,0.009054257230520241,Moldova
96,1.396548472442626,1.3862882472381597,0.3804247937641144,0.941191173118592,0.3008308460597992,95.6,5.02919998474121,0.5914306968917845,0.03248245783638954,Mongolia
97,1.95533430833435,1.1051352996444699,0.1969398110790252,1.0483778071899421,0.1568442048187256,81.4,5.291999997711182,0.725600934703827,0.10386883881950379,Montenegro
98,2.5241658787994377,0.6761528870391846,0.3919056664218902,0.8066969162216185,0.04129199103116991,88.0,5.172200026702879,0.650592133808136,0.08145263656377792,Morocco
99,2.4282552254486074,0.9462402537488936,0.46154027297973627,0.179846412498951,0.23697952596902847,113.25,4.601000047683715,0.1902411088490485,0.15786659640789028,Mozambique
100,1.071578080673218,0.9774191881866461,0.4973164069824218,0.474262110080719,0.723533032196045,124.6,4.383000015258789,0.45255651374053957,0.18631724093341823,Myanmar
101,1.5334675503921495,1.0990227017688752,0.4816108868455888,0.9125760814237596,0.06902093623876572,114.0,4.556999970436094,0.382015452849865,0.0792817430895567,Namibia
102,1.94151021472168,1.038952652259826,0.4316491896514892,0.43141003837203984,0.3371312331790924,105.6,4.812399978637695,0.5579201561393738,0.07382510922431947,Nepal
103,2.4619988192443834,1.349645844657898,0.5896508976211547,1.4110129270782479,0.4151499659557342,6.2,7.4045999710083,0.8785692250061036,0.29861436508369443,Netherlands
